,max-xS,max-yS,min-xS,min-yS,mean-xS,mean-yS,median-xS,median-yS,mode-xS,mode-yS,stdv-xS,stdv-yS,peaktopeak-xS,peaktopeak-yS,interquart-xS,interquart-yS,kurtosis-xS,kurtosis-yS,Label
114,0.4944836497306824,0.6688287258148193,0.45939207077026367,0.6667941808700562,0.4825299918651581,0.6676124095916748,0.48682594299316406,0.6675609946250916,0.46900710463523865,0.6676637530326843,0.012595607606709835,0.0006745952418164553,0.0350915789604187,0.0020345449447631836,0.020178526639938354,0.0009642541408538818,-1.023771693060469,-0.9000276441098274,pass
115,0.52784264087677,0.7016396522521973,0.48860403895378113,0.693207323551178,0.5150202929973602,0.697463309764862,0.5225372612476349,0.6966714560985565,0.4984290301799774,0.7016396522521973,0.014341049819455349,0.0030194472411507914,0.03923860192298889,0.008432328701019287,0.021806910634040833,0.005033612251281738,-1.0334652980175436,-1.4847616309128373,pass
116,0.4328637719154358,0.5530397891998291,0.4275076985359192,0.5431409478187561,0.43134706616401675,0.548267251253128,0.4325219392776489,0.5489054918289185,0.43237778544425964,0.5488277673721313,0.0021667662988987518,0.003941155745394475,0.0053560733795166016,0.009898841381072998,0.0019452571868896484,0.007224708795547485,-0.4697927142769487,-1.506613291057894,pass
117,0.4234021008014679,0.7028493285179138,0.42015331983566284,0.6965370178222656,0.42159895598888397,0.7009982168674469,0.42154404520988464,0.7016415596008301,0.4234021008014679,0.6965370178222656,0.001069000777190894,0.00211612431190715,0.0032487809658050537,0.006312310695648193,0.0014587566256523132,0.0029144287109375,-1.0160473705289748,-0.17734477667695758,pass
118,0.5058649778366089,0.6750250458717346,0.4453887641429901,0.6521511077880859,0.4785910278558731,0.6646775424480438,0.47654612362384796,0.663594663143158,0.45765671133995056,0.6521511077880859,0.022021903855159633,0.0078099523904496815,0.060476213693618774,0.02287393808364868,0.039064086973667145,0.011812970042228699,-1.4639176763017592,-1.2545429224119096,pass
119,0.5423080921173096,0.7050554156303406,0.4760817587375641,0.6812924146652222,0.514873993396759,0.6911650896072388,0.5167276263237,0.6873510777950287,0.49228695034980774,0.6848867535591125,0.023576076764641223,0.008693168321535674,0.06622633337974548,0.023763000965118408,0.03824783116579056,0.012661263346672058,-1.298853559432466,-1.3137536972710655,pass
120,0.45854249596595764,0.563177227973938,0.4409993290901184,0.5467670559883118,0.44874386489391327,0.559025784333547,0.4476966857910156,0.5608356893062592,0.45854249596595764,0.5467670559883118,0.005038890716379986,0.004799649362785388,0.017543166875839233,0.01641017198562622,0.0038453340530395508,0.0019880682229995728,-0.37041247448071823,1.6626288695941156,pass
121,0.44782355427742004,0.7137779593467712,0.44199416041374207,0.7040194272994995,0.44360002626975376,0.7097839862108231,0.4427182972431183,0.7106215357780457,0.4457562267780304,0.7040194272994995,0.0018082842700198455,0.002848795209197194,0.0058293938636779785,0.009758532047271729,0.002267003059387207,0.0031073540449142456,0.3731395870453511,-0.42958315882809117,pass
122,0.5064663290977478,0.7070813775062561,0.4530155062675476,0.6865178346633911,0.48715128749608994,0.6960870524247488,0.49817970395088196,0.6953774094581604,0.4530155062675476,0.6875308156013489,0.020762907994275843,0.007256794954745015,0.053450822830200195,0.02056354284286499,0.029818132519721985,0.01052229106426239,-1.149227219889608,-1.1554038397080193,pass
123,0.5429290533065796,0.7338107228279114,0.48487016558647156,0.7103011012077332,0.5210129444797834,0.7231925229231516,0.5341789722442627,0.7227890491485596,0.48487016558647156,0.7103011012077332,0.02422486318080771,0.005817807908873842,0.05805888772010803,0.023509621620178223,0.04235672205686569,0.003230765461921692,-1.3939263935958175,0.813386320953351,pass
124,0.44987952709198,0.5730934143066406,0.4484427273273468,0.5673219561576843,0.4491758373650638,0.5703543803908608,0.44907146692276,0.5698165893554688,0.4489401876926422,0.5673219561576843,0.0004779677292108559,0.0018443849150864648,0.0014367997646331787,0.005771458148956299,0.0006555914878845215,0.002429097890853882,-1.1458408997889709,-0.9422283807334231,pass
125,0.4442770183086395,0.7204499840736389,0.4427206218242645,0.717919111251831,0.44355200095610187,0.7190839810804888,0.44364574551582336,0.7190278768539429,0.4442770183086395,0.7179767489433289,0.0004633859892942861,0.0009360601145053996,0.001556396484375,0.0025308728218078613,0.00021736323833465576,0.0014178752899169922,-0.1434925526494375,-1.3260150494432383,pass
126,0.5060425400733948,0.7130470871925354,0.46736493706703186,0.70240718126297,0.49302932349118317,0.709101909940893,0.5000494718551636,0.711609959602356,0.46736493706703186,0.7063938975334167,0.013419075585994516,0.004118344120953322,0.038677603006362915,0.01063990592956543,0.013517588376998901,0.0066390931606292725,-0.6174635514057072,-1.33149444081965,pass
127,0.5401685833930969,0.7379265427589417,0.4953930974006653,0.7249157428741455,0.5256105498834089,0.730003297328949,0.5364381670951843,0.7291655540466309,0.4953930974006653,0.7312942147254944,0.018752075895187334,0.004519835972324588,0.04477548599243164,0.013010799884796143,0.026611387729644775,0.005564749240875244,-1.0515302123015158,-0.7896719803410006,pass
128,0.5296905040740967,0.5836926698684692,0.4964553117752075,0.5704205632209778,0.5180172562599182,0.5794396340847016,0.519375205039978,0.5804044306278229,0.4964553117752075,0.5704205632209778,0.010519075077976812,0.004227924121740001,0.03323519229888916,0.013272106647491455,0.010107859969139099,0.005378216505050659,-0.19534265551797292,-0.013779792109799516,pass
129,0.5456430315971375,0.7236059904098511,0.49900415539741516,0.6856535077095032,0.5248887866735459,0.7101413786411286,0.5254566669464111,0.7165440618991852,0.49900415539741516,0.6856535077095032,0.016476510411978715,0.014650746292377805,0.04663887619972229,0.0379524827003479,0.024713784456253052,0.02091662585735321,-1.2377000125612034,-1.0633715977490215,pass
130,0.5487558841705322,0.7235966920852661,0.5429229736328125,0.7102677226066589,0.5456440508365631,0.7158626437187194,0.5456461906433105,0.7156409621238708,0.5429229736328125,0.7102677226066589,0.001948412980940771,0.0038496395478127554,0.0058329105377197266,0.013328969478607178,0.002738058567047119,0.004270970821380615,-1.1635503506886322,-0.17808065562254827,pass
131,0.5564862489700317,0.7760952711105347,0.5443801283836365,0.7517460584640503,0.5519773900508881,0.767954272031784,0.5516270399093628,0.769186943769455,0.5443801283836365,0.7517460584640503,0.004001488047372888,0.006534439297824612,0.012106120586395264,0.024349212646484375,0.0059898048639297485,0.003072008490562439,-0.772379400999267,2.0379481330248925,pass
132,0.49798858165740967,0.5860061049461365,0.47280824184417725,0.572392463684082,0.48805777593092486,0.5818945332006975,0.4901888966560364,0.5835905075073242,0.47280824184417725,0.5756285786628723,0.009157782395296578,0.004857515602081345,0.025180339813232422,0.013613641262054443,0.013463631272315979,0.006106823682785034,-1.0973877541004484,-0.648473365272292,pass
133,0.5072236657142639,0.7277318835258484,0.47386452555656433,0.6958582401275635,0.49339753660288727,0.7178191921927712,0.49748116731643677,0.7194713950157166,0.47386452555656433,0.6958582401275635,0.01271738818129913,0.01064726680068731,0.033359140157699585,0.03187364339828491,0.02274535596370697,0.007986515760421753,-1.494633919555584,0.15783815817891345,pass
134,0.5169653296470642,0.7191781401634216,0.5106479525566101,0.7120326161384583,0.5137308835983276,0.7146889404817061,0.5137099027633667,0.7150001525878906,0.5169653296470642,0.7150216698646545,0.001462420554664207,0.0024989061042252434,0.0063173770904541016,0.007145524024963379,0.0005490779876708984,0.0038017332553863525,1.818829623280089,-1.0651405133179412,pass
135,0.5239434838294983,0.7703266739845276,0.5165267586708069,0.7533551454544067,0.5220132361758839,0.7626736164093018,0.5227867364883423,0.7623428106307983,0.5231397151947021,0.7703266739845276,0.0023106786995640543,0.006714436638424279,0.007416725158691406,0.01697152853012085,0.0010033845901489258,0.012434661388397217,1.1292067686374683,-1.562307788629792,pass
136,0.48370084166526794,0.5916194319725037,0.47596994042396545,0.586465060710907,0.4809594266116619,0.5897486507892609,0.48171114921569824,0.5900782644748688,0.4789561927318573,0.586465060710907,0.002646780812448566,0.0015908573928971024,0.00773090124130249,0.00515437126159668,0.0037573054432868958,0.0014769881963729858,-0.5370706920250563,0.34539458220895813,pass
137,0.4940682351589203,0.7250209450721741,0.47497713565826416,0.7213420271873474,0.48545608296990395,0.7236357256770134,0.4861675053834915,0.724136471748352,0.48250219225883484,0.7230241298675537,0.007555681638562902,0.0014820329044673757,0.019091099500656128,0.00367891788482666,0.010711349546909332,0.0021759718656539917,-1.488060826911004,-1.2545745107731718,pass
138,0.5015179514884949,0.7227057814598083,0.496644526720047,0.7127677798271179,0.4989117532968521,0.7153603881597519,0.49861516058444977,0.7136197686195374,0.5015179514884949,0.7227057814598083,0.0020701205722620758,0.0036581691703612244,0.004873424768447876,0.00993800163269043,0.0037614405155181885,0.0025433897972106934,-1.7506015827275223,-0.0014738183336633348,pass
139,0.5149683356285095,0.7694403529167175,0.5061279535293579,0.7504628896713257,0.5094432681798935,0.7592874690890312,0.5092058479785919,0.7610556185245514,0.5113367438316345,0.7694403529167175,0.002765590461453725,0.007158682715277119,0.008840382099151611,0.018977463245391846,0.0026378333568573,0.012369081377983093,0.06329974370892044,-1.4474141467531452,pass
140,0.49769824743270874,0.619664192199707,0.47740331292152405,0.5826834440231323,0.48828684389591215,0.608087819814682,0.4887189418077469,0.6149123013019562,0.47740331292152405,0.5826834440231323,0.008111585669425138,0.013672523802218214,0.020294934511184692,0.03698074817657471,0.014957629144191742,0.01600492000579834,-1.584442184012577,-0.6547067122911381,pass
141,0.5036659836769104,0.7560771703720093,0.47363170981407166,0.6826081275939941,0.4907852530479431,0.736646854877472,0.4935101568698883,0.7477748990058899,0.47363170981407166,0.6826081275939941,0.010903167742679867,0.023638494743498394,0.030034273862838745,0.07346904277801514,0.018542557954788208,0.012626886367797852,-1.3929029463737148,0.8222534053786594,pass
142,0.5108575224876404,0.7356954216957092,0.5080549120903015,0.7209712266921997,0.5098628163337707,0.7316112399101258,0.5099359452724457,0.7335329055786133,0.5080549120903015,0.7209712266921997,0.0007350550788972076,0.0047572015192001715,0.002802610397338867,0.014724195003509521,0.00039468705654144287,0.00126667320728302,2.010748282559864,0.6930330032615473,pass
143,0.5238327980041504,0.7844510674476624,0.5151879191398621,0.7722145318984985,0.5203942894935608,0.7794983446598053,0.5218950808048248,0.7800097465515137,0.5151879191398621,0.7722145318984985,0.003030933717817038,0.00351853880874416,0.00864487886428833,0.012236535549163818,0.004766598343849182,0.0023150742053985596,-1.27768204008167,0.11312274544789913,pass
144,0.49268391728401184,0.6040553450584412,0.4754093289375305,0.5772787928581238,0.4849349677562714,0.5944232106208801,0.48719339072704315,0.6018343567848206,0.47579225897789,0.5796121954917908,0.007380164882198466,0.011634568628937058,0.017274588346481323,0.026776552200317383,0.014783844351768494,0.0215425044298172,-1.6550140778092366,-1.5336427964674992,pass
